id,comment
Ugx4UUB99KrY-iR0jxt4AaABAg,It’s so mind blowing about all the conflict the happened in the past and how it has changed since then. Another great video Johnny!
UgxRcaftjrm4obe1pGV4AaABAg,Bro you literally could have gone to North Korea
UgxI14N0E0vf-i8w-JB4AaABAg,Great work here.  Keep em coming Johnny.  Man this was good.
UgyPQ3UyVWHWiqhp1Xl4AaABAg,You probably had a sniper on you the entire time you snooped around that border 😂
UgxEWs19GejU_qqkZQ94AaABAg,This is my favorite video 😇
Ugyp3PlbP4nqKy08rOV4AaABAg,The vlog/journalism format that you do is just the best!
UgzhrI8aIkpZ9FSj_jd4AaABAg,go to north next
UgyxHhDAuRIZhzPx1MF4AaABAg,I'am glab to see that people of Seoul has actually moved on from their traumatised past and done well for themselves. 💖💖🙌🏼🙌🏼
UgyxHhDAuRIZhzPx1MF4AaABAg.9hO_cKu8nxh9hQTLLbKO4k,Yes they were able to move on thanks to American brutality. Makes you think 🤔
UgynEqXGTPuYTeDQaad4AaABAg,"dual purpose
underground spaces"
Ugy1UiiL-i53HQb0Bzx4AaABAg,The united states started the cold war with Greece in 46. Had FDR not died maybe there wouldn't have been a cold war.
UgxdkAljyV5Q6WWz2B54AaABAg,its honestly brilliant to put commerce in your shelters. and they dont need to be norad they are defending against arty.
UgznarT82VaSXW76it54AaABAg,"North Korean military: “quickly, we need pigeons! The enemy is more scared of them than of us!”"
UgwoSEjXmTEZgSyiTxl4AaABAg,"It sounds stupid but as a Korean living in Canada. Whenever I drive down to the states, I feel strange there’s no army at the border. From my experience, there’re always sentries standing guard along the border lol. Thanks for this great video!"
UgwoSEjXmTEZgSyiTxl4AaABAg.9hO_DxwXS6s9hS9Xc0WMTe,"@Sche Santiago that's not true. Mexico doesn't have an army at the border. Mexico is in North America, and it seems you may not know know that."
UgwoSEjXmTEZgSyiTxl4AaABAg.9hO_DxwXS6s9hQ7IoIc2n9,It's a different story for north america and central america... Youd see a familiar guard up border.
UgxJLggEQjuzhEldqNx4AaABAg,"Excellent work, Johnny. Really appreciate your level-headed take on things. Always happy to watch your videos. Thanks for making learning about our world so much fun."
UgwB9gkAls9Gs9BOJbN4AaABAg,21:54 is that a pinay?
UgxJb6Bzh_F8pOgcUzp4AaABAg,"Korean-American here currently living in South Korea. I suspected Korea's ""bomb shelters"" were woefully inadequate. I'm hoping you just didn't have access to the store rooms but in any case, I don't trust them and would not go to them in case of an emergency. They will be crowded with few if any bathrooms and no food or water. I'd rather take my chances at home or flee to the south."
UgzQt1tUzbcqI3v91bR4AaABAg,Can we just apologize?
UgzIJT_KJulJIRW-MJZ4AaABAg,"Few years ago when NK shoot some rockets, the top news of that day was a big discount on food."
UgxsUC2O1A0RTJx95Tx4AaABAg,Legalize nuclear bombs
UgzkejOHvoT5CnLcxn54AaABAg,It is kind of difficult to believe what te dude tells after that awfull vidéo about Europe and the world.
Ugzt1wgPmgj8PLcq-L94AaABAg,There a special door in underground  car park where it says shelter ? You just miss it ?
UgwOHY8CTHk1OJD89q14AaABAg,while you study US history more and more further from propaganda you realize how much many of mayor conflicts are still there because the american foreign politics about war
UgzBN-FnCW8gNwe45Op4AaABAg,Your nukes are for protecting democracy our nukes are threat to world US really control media
UgxBAAGoQ4B_L7wtdw54AaABAg,This is a really well done presentation about North Korea.  I am a Korean American immigrant who's been living in the U.S. since 1978.  Both my parents were born in North Korea and escaped communism during the Korean war.  The Korean war was profoundly traumatic and forever changed their psyche.
Ugw35N2Vx8AIljqQDTl4AaABAg,Season three of the Blowback podcast really opened my eyes about the Korean war. Truly horrific shit.
Ugy3iugQcienONq19654AaABAg,This video also allow us to see how much USA are also buried in propaganda to fear other countries to make it easier to have population approval in case an invasion is needed.
UgzFVtkGOdyebv8U8fJ4AaABAg,Did you change the title? What's going on
UgzFVtkGOdyebv8U8fJ4AaABAg.9hOZVxAMt5a9hRgfXWkr5Z,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgxKVIL24-qSwKnjRQN4AaABAg,"I am glad US did the right thing back then and fought for Korea. Otherwise, the wonderful South Korea we know today would not be a thing and be a hellscape like North Korea. War is still horrifying, and I hope the world can move towards the right direction without wars. But with dictators like Putin, it just seems impossible."
UgxKVIL24-qSwKnjRQN4AaABAg.9hOZUVh5urG9hOnDjvuBdG,"@FamousPlan Yes, believe what you will, NK is definitely a hellscape for common folks. Reform takes time, and the time that SK got after the war has proved it was the right choice. In the same time NK has where is it now? 

And also, two wrongs doesn't make one right. Just because US did wrong doesn't make Putin's action any lighter. And no, I don't believe US is an angel, but in this SK case, they did the right thing, considering the end result."
UgzSotOiD6W65s1Rg1F4AaABAg,Not sure why you say they feed their children this propaganda of how the US treated them in war… Vietnam was the same… Americans meanwhile eat up their own propaganda… land of the free ?? Yeah you and the rest of the world
UgzSotOiD6W65s1Rg1F4AaABAg.9hOZ4nxRARO9hajMvtqMTJ,@Sean Hill nice to know...... where are you from?
UgzSotOiD6W65s1Rg1F4AaABAg.9hOZ4nxRARO9hahTQcDi_P,@Benson Graham ??? Boomer
UgzSotOiD6W65s1Rg1F4AaABAg.9hOZ4nxRARO9hRghH2sBUI,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
Ugw3rSte62OH74yoi9B4AaABAg,That was fascinating - great video!
UgxdoifSo8KzHzp1tz94AaABAg,"Did the title change, or am I imagining things?"
UgxdoifSo8KzHzp1tz94AaABAg.9hOZ20R_Weu9hOhdUYLt5R,He did
UgxSsdViwsNwudG832J4AaABAg,This is made me think a lot more clearly about North Korea and not that they just  want to take over South Korea it’s because America destroyed there nation and divided it so in away North Korea is protect their country that got heavily bombed long time ago and South Korea is okay
Ugy4fpvcld6U3hyIlPp4AaABAg,"Been living in Japan since 2009 so been through so many missile scares. Even if you wanted to be afraid every day no one has the energy. Around 2017 or so the office building I worked in sent an email of what to do if a missile was heading towards us and you can guess the advice written, it was just run and hide under something as fast as you can 😅"
UgwQAtbB0IL9Zj0EtCR4AaABAg,"The border between north & South Korea is 4km wide not 4miles, idk why I care or took the time to search&comment but I already typed it so there you go"
Ugy78q6Y3q9RwUiRX7l4AaABAg,Please make a video on the rampant child abuse happening in Pakistan... the untold story
Ugzp3k6s1FNQs6Q3SKt4AaABAg,"Johnny is really good about exposing the problems in this world and honestly it's important that we understand but how do we fix these problems. If we had an honest libertarian government of problem solvers we could still be the biggest dick on the block and work to fix these problems. Johnny shouldn't be president but if we could elect a president without corporate and big government sponsors he is a person who should be high in the cabinet or vice who is heavily involved in the congress, senate and an influential voice towards judges. I want him to run for everything and if he was president maybe one of the Joe's could be his vice president."
UgzchUSc4DhfeKpufVZ4AaABAg,Man that editing 🔥🔥
UgzchUSc4DhfeKpufVZ4AaABAg.9hOYcYl_lbK9hOYm6QrMdk,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgyhXCj8LIBQh7xSG9l4AaABAg,I think you downplayed the atrocities of what NK did to its own people and SK a bit too much. You can both emphasize on that as well as getting your US meddling narrative out there. My respect for your craft and character lowered much more recently
UgyhXCj8LIBQh7xSG9l4AaABAg.9hOYb_fyZUM9hOlNndeULb,What atrocities?
UgyhXCj8LIBQh7xSG9l4AaABAg.9hOYb_fyZUM9hOYnuiFTQz,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgxP1lqEfoGqJvI5kpJ4AaABAg,"Western imperlism is the issue here if people just look at the history of the same happen in China and Vietnam as in Korea. The US vs USSR in all these three cases after WWII. The two conflits with the US losses turn into thriving economies despite being communist, China and Vietnam both departed from USSR / Russia more or less eventually. The more the US try to dominate these Asian countries, the more we drive them back to Russia. The problem is the US keep thinking about wars, including the media. That actually keep the conflicts alive."
UgxP1lqEfoGqJvI5kpJ4AaABAg.9hOYWMiX25Z9hOYn9CGHH8,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgzyMLoOeP_wAQYUuQt4AaABAg,Why didn't you go to the war museum in the north maybe Trump should of gone there too
UgzyMLoOeP_wAQYUuQt4AaABAg.9hOYFO3V-qv9hOYp4HUiG0,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgxjsZs_R-WxeM0gYMl4AaABAg,hmm.. pretty
UgxjsZs_R-WxeM0gYMl4AaABAg.9hOY9vaPPiU9hOYpu3NKF5,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgxszsT2TCf3F8DUB2t4AaABAg,In a way NK is actually free from the American grasp
UgxszsT2TCf3F8DUB2t4AaABAg.9hOY4Uj2zZa9hOYqhh2e8Z,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgwyJdonH5rzA9GM2S14AaABAg,🛑🛑🛑FYI-- I just left a comment not even 2mins ago &already am flooded with sketchy scammer messages. BE CAREFUL ON THIS CHANNEL🛑🛑🛑
UgwyJdonH5rzA9GM2S14AaABAg.9hOY4SOG-7g9hOYri587dc,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgwLnvQszHVbLiYIN554AaABAg,Great job.  Awesome video
UgwLnvQszHVbLiYIN554AaABAg.9hOY-P9ngG99hRgk1g4Wwc,Hello 👋 how are you doing 😊 and how is the weather ☁️ over there?
UgwLnvQszHVbLiYIN554AaABAg.9hOY-P9ngG99hOYtU1oZSV,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgzQrP89jep6YkaMOOx4AaABAg,who's the hot chick interviewed in the video?
UgzQrP89jep6YkaMOOx4AaABAg.9hOXvPiwORi9hOYuAoRr6o,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgwXJu4KyX2YycdM9mV4AaABAg,Johnny is so terribly neoliberal that even when talking about american atrocities he can't help but to spin it into a passive thing that simply   *happened*
UgwXJu4KyX2YycdM9mV4AaABAg.9hOXrDhqEQx9hOYv-PPoXx,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
Ugzxk9L8kl4dtyAC4c54AaABAg,Borders 2.0
Ugzxk9L8kl4dtyAC4c54AaABAg.9hOXpllzjKD9hOYvuHUy_3,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgyPvKg1E-IQYNQZTpF4AaABAg,"10:50 ""...will be won in three days;"" 
hmmm... I think I've heard it recently somewhere...."
UgyPvKg1E-IQYNQZTpF4AaABAg.9hOXpc8Ta7c9hOYwfnw2m9,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgzovvJGEIi2Q2XGO154AaABAg,Let me start by saying I am not a hard-core Republican. But it just seems like you are increasingly against America? Do you not realize that without our continued “ occupation“ the every day North Korean would not feel so safe and secure?
UgzovvJGEIi2Q2XGO154AaABAg.9hOXeLyxZSK9hOYxVc7LIU,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgxOw2Wsx4kW_3lPD3x4AaABAg,Dude you really gotta tone it down with the research B roll. At this point its almost as cringe as your dishonest US State Dept-approved retelling of history
UgxOw2Wsx4kW_3lPD3x4AaABAg.9hOXaaT8ZW29hOYyI0Bt-m,"☝️☝️
  Tell Max I referred you to him for a business investment that will change your financial life."
UgyYR_FNGADg6ilkqCV4AaABAg,"quit worrying about the conflicts we’re tangled up in across the world, don’t stress yourself & have no fear for those bombs that may go off! i promise you that you will live a much better happier more peaceful life man. if it happens it happens its not worth thinking about all the time its a huge waste of energy. lets just live for now & enjoy the time we have left with the people that are most important to us. create as much memories as possible with them. thats all we can do right now brother.  everything else.. leave it to great creator. thats just my two cents for you. i hope it helps. great reporting always love tuning in man you’re an awesome journalist. i hope you find peace of mind my friend & i wish you all the best word is bond. stay safe out there. knowledge born peace & love!"
